# Volume points
  40.65723    0.05401   0.05130   0.03408   0.00034  -0.04737  -0.10656  -0.17534  -0.25228  -0.33634  -0.42666
  40.70622    0.05377   0.05106   0.03384   0.00009  -0.04765  -0.10686  -0.17567  -0.25264  -0.33673  -0.42708
  40.75521    0.05356   0.05085   0.03363  -0.00014  -0.04789  -0.10714  -0.17596  -0.25297  -0.33708  -0.42747
  40.80420    0.05339   0.05068   0.03345  -0.00033  -0.04811  -0.10738  -0.17623  -0.25327  -0.33741  -0.42782
  40.85319    0.05324   0.05054   0.03331  -0.00049  -0.04829  -0.10758  -0.17647  -0.25353  -0.33770  -0.42815
  40.90218    0.05313   0.05043   0.03319  -0.00062  -0.04844  -0.10776  -0.17667  -0.25377  -0.33797  -0.42844
  40.95117    0.05305   0.05035   0.03311  -0.00071  -0.04856  -0.10791  -0.17685  -0.25397  -0.33820  -0.42870
  41.00016    0.05300   0.05030   0.03306  -0.00078  -0.04865  -0.10802  -0.17699  -0.25414  -0.33840  -0.42894
  41.04916    0.05298   0.05028   0.03304  -0.00082  -0.04871  -0.10811  -0.17710  -0.25428  -0.33857  -0.42914
  41.09815    0.05299   0.05030   0.03305  -0.00082  -0.04874  -0.10816  -0.17719  -0.25440  -0.33872  -0.42931
  41.14714    0.05303   0.05034   0.03309  -0.00080  -0.04874  -0.10819  -0.17724  -0.25448  -0.33883  -0.42946
  41.19613    0.05310   0.05042   0.03316  -0.00074  -0.04870  -0.10818  -0.17726  -0.25453  -0.33891  -0.42957
  41.24512    0.05320   0.05052   0.03327  -0.00066  -0.04864  -0.10815  -0.17726  -0.25455  -0.33896  -0.42965
  41.29411    0.05334   0.05066   0.03340  -0.00054  -0.04855  -0.10808  -0.17722  -0.25455  -0.33899  -0.42970
  41.34310    0.05350   0.05082   0.03356  -0.00040  -0.04843  -0.10799  -0.17715  -0.25451  -0.33898  -0.42973
  41.39209    0.05369   0.05102   0.03375  -0.00022  -0.04828  -0.10786  -0.17706  -0.25444  -0.33894  -0.42972
  41.44109    0.05392   0.05124   0.03397  -0.00002  -0.04810  -0.10771  -0.17693  -0.25435  -0.33888  -0.42969
  41.49008    0.05417   0.05150   0.03422   0.00021  -0.04789  -0.10753  -0.17678  -0.25422  -0.33879  -0.42963
